binomial,fossilArea
Ixidia erythropthalmos,215001.311
Ixidia squamata,172.7526097
Ixobrychus cinnamomeus,1966501.312
Ixobrychus dubius,808461.4486
Ixobrychus eurhythmus,1442650.039
Ixobrychus exilis,1478390.148
Ixobrychus flavicollis,1608068.321
Ixobrychus involucris,1601275.959
Ixobrychus minutus,5231567.951
Ixobrychus novaezelandiae,14660.64728
Ixobrychus sinensis,1972638.469
Ixobrychus sturmii,1838520.075
Ixonotus guttatus,246814.153
Ixoreus naevius,201021.5119
Ixos malaccensis,170092.273
Ixos mcclellandii,43621.23229
Ixos nicobariensis,136.74996
Ixos sumatranus,1089.216112
Ixos virescens,0
Jabiru mycteria,2540248.346
Jacamaralcyon tridactyla,0
Jacamerops aureus,320530.5356
Jacana jacana,2592390.548
Jacana spinosa,221489.1406
Jubula lettii,136149.7923
Junco bairdi,100.7527159
Junco hyemalis,1033762.399
Junco insularis,0
Junco phaeonotus,26667.88592
Junco vulcani,0
Jynx ruficollis,25281.5224
Jynx torquilla,3181457.056
Kakamega poliothorax,2894.800921
Kaupifalco monogrammicus,1860910.44
Kempiella flavovirescens,113051.6527
Kempiella griseoceps,1986.406574
Kenopia striata,15796.25846
Ketupa flavipes,281478.544
Ketupa ketupu,512341.417
Ketupa zeylonensis,1389396.59
Kittacincla albiventris,327.8683123
Kittacincla cebuensis,83.95723407
Kittacincla luzoniensis,2388.958039
Kittacincla malabarica,683355.3557
Kittacincla nigra,227.5068365
Kittacincla superciliaris,1129.578666
Klais guimeti,16110.02444
Kleinothraupis atropileus,351.2812048
Kleinothraupis auricularis,0
Kleinothraupis calophrys,0
Kleinothraupis parodii,0
Kleinothraupis reyi,0
Knipolegus aterrimus,1327258.16
Knipolegus cabanisi,4042.9867
Knipolegus cyanirostris,360725.7748
Knipolegus franciscanus,14898.05803
Knipolegus heterogyna,0
Knipolegus hudsoni,1523059.811
Knipolegus lophotes,66882.51884
Knipolegus nigerrimus,5183.559287
Knipolegus orenocensis,129598.7493
Knipolegus poecilocercus,231817.9141
Knipolegus poecilurus,572.6037771
Knipolegus sclateri,45488.99521
Knipolegus signatus,0
Knipolegus striaticeps,743697.5143
Kupeornis chapini,121.8447497
Kupeornis gilberti,0
Kupeornis rufocinctus,132.4113671
Kurochkinegramma hypogrammica,307192.4085
Lacedo melanops,95918.71225
Lacedo pulchella,177712.171
Lafresnaya lafresnayi,351.2812048
Lagonosticta larvata,10161.75263
Lagonosticta nigricollis,110980.3668
Lagonosticta nitidula,239339.7434
Lagonosticta rara,101612.6285
Lagonosticta rhodopareia,383048.7932
Lagonosticta rubricata,338450.6225
Lagonosticta rufopicta,217017.6128
Lagonosticta sanguinodorsalis,1280.743627
Lagonosticta senegala,1762226.474
Lagonosticta umbrinodorsalis,2156.437296
Lagonosticta vinacea,4544.173296
Lagonosticta virata,30917.59128
Lagopus lagopus,1706499.603
Lagopus leucura,23128.03585
Lagopus muta,1659914.862
Lalage atrovirens,27150.08818
Lalage aurea,360.5207011
Lalage conjuncta,19.92376933
Lalage fimbriata,236678.9202
Lalage leucomela,192223.6697
Lalage leucoptera,71.52466476
Lalage leucopyga,1535.075964
Lalage leucopygialis,6521.222165
Lalage maculosa,117758.357
Lalage melanoleuca,11009.36636
Lalage melanoptera,654574.2765
Lalage melaschistos,1315010.21
Lalage minor,3412.312572
Lalage moesta,121.7682453
Lalage newtoni,0
Lalage nigra,243697.1243
Lalage polioptera,190196.686
Lalage sharpei,0
Lalage sueurii,9641.983391
Lalage tricolor,2448316.486
Lalage typica,0
Lampornis amethystinus,1125.436084
Lampornis calolaemus,0
Lampornis castaneoventris,0
Lampornis cinereicauda,0
Lampornis clemenciae,22624.58046
Lampornis hemileucus,0
Lampornis sybillae,76.82271671
Lampornis viridipallens,805.5674885
Lamprolaima rhami,1032.005944
Lamprolia klinesmithi,0
Lamprolia victoriae,123934.0812
Lampropsar tanagrinus,431528.2365
Lamprospiza melanoleuca,173641.2438
Lamprotornis acuticaudus,218950.6533
Lamprotornis albicapillus,83436.76745
Lamprotornis australis,230876.1864
Lamprotornis benguelensis,8.996314076
Lamprotornis bicolor,14133.76748
Lamprotornis caudatus,767485.5255
Lamprotornis chalcurus,213153.0448
Lamprotornis chalybaeus,2108646.276
Lamprotornis chloropterus,700855.286
Lamprotornis fischeri,244154.8583
Lamprotornis hildebrandti,58147.55229
Lamprotornis iris,0
Lamprotornis mevesii,122593.303
Lamprotornis nitens,287814.4405
Lamprotornis ornatus,0
Lamprotornis pulcher,1626095.355
Lamprotornis purpureus,531224.8125
Lamprotornis purpuroptera,303317.9281
Lamprotornis regius,311202.369
Lamprotornis shelleyi,257825.3729
Lamprotornis splendidus,310830.3768
Lamprotornis superbus,426364.9262
Lamprotornis unicolor,59703.0041
Lamprotornis violacior,31927.61899
Laniarius aethiopicus,570745.4711
Laniarius amboimensis,0
Laniarius atrococcineus,228223.8685
Laniarius atroflavus,325.485294
Laniarius barbarus,623848.9428
Laniarius bicolor,108108.8455
Laniarius brauni,0
Laniarius erythrogaster,540520.9217
Laniarius ferrugineus,149923.4151
Laniarius fuelleborni,958.4312528
Laniarius funebris,284502.0087
Laniarius holomelas,5008.095444
Laniarius leucorhynchus,185452.2031
Laniarius luehderi,69715.26985
Laniarius mufumbiri,8037.263279
Laniarius nigerrimus,72955.07884
Laniarius poensis,488.2148497
Laniarius ruficeps,148457.846
Laniarius sublacteus,65719.38046
Laniarius turatii,14006.97235
Laniellus albonotatus,0
Laniellus langbianis,0
Laniisoma buckleyi,1191.253035
Laniisoma elegans,8789.531051
Lanio aurantius,39792.58531
Lanio fulvus,108885.3511
Lanio leucothorax,3595.803568
Lanio versicolor,144845.3817
Laniocera hypopyrra,442376.3411
Laniocera rufescens,30081.91621
Lanioturdus torquatus,64286.64997
Lanius borealis,1520566.179
Lanius bucephalus,404094.7506
Lanius cabanisi,151954.5168
Lanius collaris,626548.1455
Lanius collurio,3711623.446
Lanius collurioides,185109.3463
Lanius cristatus,84506663.8
Lanius dorsalis,331335.2627
Lanius excubitor,9756236.716
Lanius excubitoroides,841980.922
Lanius giganteus,59776.19585
Lanius gubernator,9513.506966
Lanius isabellinus,8664763.763
Lanius ludovicianus,1050652.822
Lanius mackinnoni,41924.12241
Lanius meridionalis,17467.10159
Lanius minor,1866209.611
Lanius newtoni,0
Lanius nubicus,2774895.653
Lanius phoenicuroides,6654882.952
Lanius schach,2548987.554
Lanius senator,4911424.92
Lanius somalicus,136809.6248
Lanius souzae,149399.6202
Lanius sphenocercus,947450.5214
Lanius tephronotus,554202.8437
Lanius tigrinus,1052740.036
Lanius validirostris,0
Lanius vittatus,1525165.681
Larosterna inca,489535.5124
Larus argentatus,1553541.847
Larus armenicus,342173.2849
Larus atlanticus,53695.12861
Larus atricilla,1953102.217
Larus audouinii,1027398.572
Larus belcheri,349917.9893
Larus brunnicephalus,1075145.95
Larus bulleri,12143.89442
Larus cachinnans,3447798.329
Larus californicus,703181.7072
Larus canus,13965153.64
Larus cirrocephalus,8333452.693
Larus crassirostris,2450924.113
Larus delawarensis,1159639.224
Larus dominicanus,2114337.883
Larus fuliginosus,0
Larus fuscus,15642125.95
Larus genei,3233948.15
Larus glaucescens,3249470.161
Larus glaucoides,4872019.918
Larus hartlaubii,23008.41131
Larus heermanni,317121.0938
Larus hemprichii,1015763.374
Larus hyperboreus,8105352.385
Larus ichthyaetus,3173640.236
Larus leucophthalmus,504377.0614
Larus livens,96288.00997
Larus maculipennis,956652.2391
Larus marinus,5740482.677
Larus melanocephalus,1688818.531
Larus michahellis,2196262.953
Larus modestus,296420.4311
Larus novaehollandiae,4897883.086
Larus occidentalis,64477.93131
Larus pacificus,61968.01778
Larus philadelphia,1855143.494
Larus pipixcan,1249577.523
Larus relictus,412314.4139
Larus ridibundus,11808251.16
Larus schistisagus,1269923.22
Larus scoresbii,451454.6185
Larus serranus,109570.506
Larus smithsonianus,8442477.061
Larvivora akahige,11952.9791
Larvivora brunnea,843157.9807
Larvivora cyane,707160.3179
Larvivora komadori,217.4380709
Larvivora namiyei,89.81687852
Larvivora ruficeps,0
Larvivora sibilans,206523.9152
Larvivora tanensis,10.31047771
Laterallus albigularis,63836.42628
Laterallus exilis,1002983.748
Laterallus flaviventer,1261724.27
Laterallus jamaicensis,266626.5074
Laterallus leucopyrrhus,278455.9585
Laterallus levraudi,4779.809314
Laterallus melanophaius,1507677.029
Laterallus podarces,0
Laterallus rogersi,0
Laterallus ruber,128787.8994
Laterallus spilonota,0
Laterallus spilopterus,109690.4112
Laterallus tuerosi,134.591805
Laterallus xenopterus,248830.6824
Lathamus discolor,197588.0952
Lathrotriccus euleri,1554913.956
Lathrotriccus griseipectus,7212.07162
Laticilla burnesii,289150.7647
Laticilla cinerascens,62764.48976
Legatus leucophaius,1399082.298
Leiopicus auriceps,10754.72373
Leiopicus mahrattensis,938009.3704
Leiopicus medius,377322.647
Leioptila annectens,7215.394473
Leiothlypis celata,1194358.974
Leiothlypis crissalis,69630.18222
Leiothlypis luciae,198556.9473
Leiothlypis peregrina,644282.0524
Leiothlypis ruficapilla,982721.8073
Leiothlypis virginiae,238550.9864
Leiothrix argentauris,32170.17775
Leiothrix laurinae,381.1868929
Leiothrix lutea,240266.8517
Leipoa ocellata,221421.4523
Leistes bellicosus,38856.49033
Leistes defilippii,12231.41127
Leistes loyca,790315.5124
Leistes militaris,535922.4765
Leistes superciliaris,2213072.876
Leonardina woodi,437.0027287
Lepidocolaptes affinis,1607.114613
Lepidocolaptes albolineatus,130223.4014
Lepidocolaptes angustirostris,2061262.411
Lepidocolaptes duidae,56431.65235
Lepidocolaptes falcinellus,7516.189929
Lepidocolaptes fatimalimae,310798.1855
Lepidocolaptes fuscicapillus,97835.87923
Lepidocolaptes lacrymiger,528.4213877
Lepidocolaptes leucogaster,2716.619027
Lepidocolaptes neglectus,0
Lepidocolaptes souleyetii,325077.3518
Lepidocolaptes squamatus,14900.03653
Lepidogrammus cumingi,649.3523053
Lepidopygia nana,28004.62803
Lepidothrix coeruleocapilla,1774.866287
Lepidothrix coronata,205574.3352
Lepidothrix iris,15164.16694
Lepidothrix isidorei,1413.213367
Lepidothrix nattereri,19760.24981
Lepidothrix serena,11306.19587
Lepidothrix suavissima,2530.749674
Lepidothrix vilasboasi,0
Leptasthenura aegithaloides,6740.377115
Leptasthenura andicola,13023.87106
Leptasthenura berlepschi,72103.2389
Leptasthenura fuliginiceps,75948.6894
Leptasthenura pallida,731237.2808
Leptasthenura pileata,639.0490091
Leptasthenura platensis,1446334.915
Leptasthenura setaria,301.3614816
Leptasthenura striata,0
Leptasthenura striolata,29.34456153
Leptasthenura xenothorax,0
Leptocoma aspasia,125235.0737
Leptocoma brasiliana,383445.7776
Leptocoma calcostetha,185521.3768
Leptocoma juliae,2700.355171
Leptocoma minima,11.2427451
Leptocoma sperata,14347.01513
Leptocoma zeylonica,359269.6171
Leptodon cayanensis,1544064.782
Leptodon forbesi,1609.054312
Leptopoecile elegans,94847.64219
Leptopoecile sophiae,80672.01551
Leptopogon albidiventer,10921.834
Leptopogon amaurocephalus,1239070.448
Leptopogon rufipectus,440.3329402
Leptopogon superciliaris,9257.211043
Leptopogon taczanowskii,0
Leptopterus chabert,28054.48071
Leptoptilos crumenifer,2177714.996
Leptoptilos dubius,1280600.612
Leptoptilos javanicus,1063172.41
Leptosittaca branickii,0
Leptosomus discolor,28004.70893
Leptotila battyi,9.884721461
Leptotila cassinii,23463.09358
Leptotila conoveri,0
Leptotila jamaicensis,36841.30219
Leptotila megalura,17089.28404
Leptotila ochraceiventris,6023.678546
Leptotila pallida,11211.16971
Leptotila plumbeiceps,50217.08451
Leptotila rufaxilla,1149784.345
Leptotila verreauxi,2718052.844
Leptotila wellsi,3.928983817
Leptotrygon veraguensis,9548.881183
Lerwa lerwa,12936.09826
Lesbia nuna,2532.163087
Lesbia victoriae,980.2216753
Lessonia oreas,109272.32
Lessonia rufa,1751657.412
Leucippus baeri,13183.00245
Leucippus chlorocercus,25336.12415
Leucippus fallax,22836.57535
Leucippus taczanowskii,0
Leucocarbo atriceps,79332.44197
Leucocarbo bougainvilliorum,451418.4206
Leucocarbo campbelli,855.1910925
Leucocarbo carunculatus,1017.306736
Leucocarbo chalconotus,12044.6982
Leucocarbo colensoi,5064.051192
Leucocarbo magellanicus,647375.8533
Leucocarbo onslowi,7016.904235
Leucocarbo ranfurlyi,2061.394761
Leucocarbo verrucosus,0
Leucochloris albicollis,403893.2659
Leucogeranus leucogeranus,83249.96782
Leuconotopicus albolarvatus,64209.34628
Leuconotopicus arizonae,12320.40354
Leuconotopicus borealis,90233.42858
Leuconotopicus fumigatus,86532.91177
Leuconotopicus stricklandi,1183.938538
Leuconotopicus villosus,635545.3684
Leucopeza semperi,0
Leucopsar rothschildi,14.39319464
Leucopternis kuhli,96557.62348
Leucopternis melanops,63859.89986
Leucopternis semiplumbeus,14267.74471
Leucosarcia melanoleuca,25974.81269
Leucosticte arctoa,230995.2875
Leucosticte atrata,156540.8546
Leucosticte australis,6514.592415
Leucosticte brandti,324761.5506
Leucosticte nemoricola,513728.7575
Leucosticte tephrocotis,401555.1408
Lewinia mirifica,10595.6002
Lewinia muelleri,21.45466373
Lewinia pectoralis,139937.4842
Lewinia striata,675262.2091
Lichenostomus cratitius,174850.7206
Lichenostomus melanops,121925.5291
Lichmera alboauricularis,16899.748920000002
Lichmera argentauris,238.2620465
Lichmera deningeri,110.6513232
Lichmera flavicans,180.885812
Lichmera incana,952.4314985
Lichmera indistincta,1353639.115
Lichmera lombokia,0
Lichmera monticola,0.044690359
Lichmera notabilis,49.88576323
Lichmera squamata,354.7091027
Limnoctites rectirostris,73339.66695
Limnodromus griseus,453483.285
Limnodromus scolopaceus,1336756.517
Limnodromus semipalmatus,590603.0646
Limnornis curvirostris,128123.1962
Limnothlypis swainsonii,411880.097
Limosa fedoa,323814.9994
Limosa haemastica,697163.9001
Limosa lapponica,2228187.706
Limosa limosa,12180445.43
Linaria cannabina,2053458.234
Linaria flavirostris,2026712.836
Linaria johannis,0
Linaria yemenensis,0
Linurgus olivaceus,6486.94296
Liocichla bugunorum,0
Liocichla omeiensis,0
Liocichla phoenicea,5941.156548
Liocichla ripponi,6161.623056
Liocichla steerii,0
Lioparus chrysotis,2593.057304
Liosceles thoracicus,132216.2499
Lipaugus ater,0
Lipaugus conditus,0
Lipaugus fuscocinereus,351.2812048
Lipaugus lanioides,10419.28635
Lipaugus streptophorus,0
Lipaugus unirufus,33264.47282
Lipaugus uropygialis,0
Lipaugus vociferans,628270.1296
Lipaugus weberi,0
Lissotis hartlaubii,178423.0326
Lissotis melanogaster,1568843.575
Loboparadisea sericea,595.7376843
Lobotos lobatus,2053.534933
Lobotos oriolinus,0
Lochmias nematura,124751.6642
Locustella accentor,0
Locustella alishanensis,40.6622256
Locustella amnicola,88347.95526
Locustella castanea,0
Locustella caudata,17.56669096
Locustella certhiola,3110964.38
Locustella chengi,2631.905041
Locustella davidi,180751.0989
Locustella fasciolata,227217.5571
Locustella fluviatilis,6481900.867
Locustella kashmirensis,1438.633659
Locustella lanceolata,1859396.518
Locustella luscinioides,1797607.112
Locustella luteoventris,23815.38313
Locustella major,572.755267
Locustella mandelli,72248.23791
Locustella montis,266.1158318
Locustella naevia,1019449.14
Locustella ochotensis,195347.7537
Locustella pleskei,1157.330024
Locustella pryeri,61818.8668
Locustella seebohmi,0
Locustella tacsanowskia,1558655.824
Locustella thoracica,114568.3133
Loddigesia mirabilis,0
Lonchura atricapilla,980562.2915
Lonchura caniceps,1789.248623
Lonchura castaneothorax,383309.4271
Lonchura ferruginosa,21348.11567
Lonchura flaviprymna,18944.94429
Lonchura forbesi,101.259331
Lonchura fuscans,106045.9074
Lonchura fuscata,334.6487146
Lonchura grandis,18635.31837
Lonchura hunsteini,81.22817427
Lonchura kelaarti,944.0620188
Lonchura leucogastra,237066.2275
Lonchura leucogastroides,30071.52598
Lonchura leucosticta,60055.68954
Lonchura maja,168506.9828
Lonchura malacca,74349.7956
Lonchura melaena,172.0519405
Lonchura molucca,9592.458087
Lonchura montana,0
Lonchura monticola,0
Lonchura nevermanni,20105.11073
Lonchura oryzivora,202853.5502
Lonchura pallida,7883.395803
Lonchura punctulata,1353794.654
Lonchura quinticolor,1294.980614
Lonchura spectabilis,8658.743291
Lonchura striata,741548.1848
Lonchura stygia,3582.232596
Lonchura teerinki,7.17795215
Lonchura tristissima,104216.7188
Lonchura vana,0
Lophaetus occipitalis,2103422.547
Lophoceros alboterminatus,410126.3946
Lophoceros bradfieldi,194365.5028
Lophoceros camurus,154078.1386
Lophoceros fasciatus,237777.0547
Lophoceros hemprichii,46559.32784
Lophoceros nasutus,1789623.109
Lophoceros pallidirostris,168454.6708
Lophoceros semifasciatus,69638.0671
Lophodytes cucullatus,615910.6307
Lophoictinia isura,1972898.316
Lopholaimus antarcticus,15773.68818
Lophonetta specularioides,223583.6721
Lophophanes cristatus,199290.6168
Lophophanes dichrous,3896.52938
Lophophorus impejanus,4736.56262
Lophophorus lhuysii,3266.070899
Lophophorus sclateri,23.13704695
Lophopsittacus bensoni,0
Lophopsittacus mauritianus,0
Lophorina feminina,0
Lophorina intercedens,1677.398526
Lophorina magnifica,75537.91435
Lophorina minor,0
Lophorina paradisea,3097.834011
Lophorina superba,0.164367941
Lophorina victoriae,2833.474434
Lophornis adorabilis,799.6264204
Lophornis brachylophus,0
Lophornis chalybeus,7047.753271
Lophornis delattrei,13875.18287
Lophornis gouldii,73074.95217
Lophornis helenae,18862.29464
Lophornis magnificus,180890.4097
Lophornis ornatus,38933.90745
Lophornis pavoninus,65.41189907
Lophornis stictolophus,2610.492083
Lophornis verreauxii,168670.8552
Lophospingus griseocristatus,0
Lophospingus pusillus,474949.7793
Lophostrix cristata,500755.3974
Lophotibis cristata,28004.58386
Lophotis gindiana,400536.9935
Lophotis ruficrista,301377.1311
Lophotis savilei,363336.5123
Lophotriccus eulophotes,2143.042972
Lophotriccus galeatus,190751.331
Lophotriccus pileatus,25065.81472
Lophotriccus vitiosus,145738.535
Lophotriorchis kienerii,614944.4114
Lophura bulweri,183.7695208
Lophura diardi,12913.27547
Lophura edwardsi,510.6954803
Lophura erythrophthalma,99499.1253
Lophura ignita,82172.91242
Lophura inornata,1091.819956
Lophura leucomelanos,66153.10704
Lophura nycthemera,3127.346288
Lophura pyronota,104470.8813
Lophura rufa,72056.47699
Lophura swinhoii,0.475939585
Loriculus amabilis,288.5559063
Loriculus aurantiifrons,71933.96644
Loriculus beryllinus,13.31792243
Loriculus catamene,42.30426007
Loriculus exilis,1654.422681
Loriculus flosculus,2.81881e-4
Loriculus galgulus,218683.3037
Loriculus philippensis,16836.95039
Loriculus pusillus,904.5679664
Loriculus sclateri,120.3880606
Loriculus stigmatus,7167.421849
Loriculus tener,89.61860983
Loriculus vernalis,417595.4331
Lorius albidinucha,0
Lorius chlorocercus,749.1292573
Lorius domicella,0
Lorius garrulus,374.404244
Lorius hypoinochrous,849.9435739
Lorius lory,105560.4292
Loxia curvirostra,1835325.792
Loxia leucoptera,434237.1916
Loxia megaplaga,0
Loxia pytyopsittacus,8528.208617
Loxia scotica,34.6922
Loxigilla barbadensis,0
Loxigilla noctis,236.9232107
Loxioides bailleui,0
Loxipasser anoxanthus,367.1270565
Loxops caeruleirostris,0
Loxops coccineus,0
Loxops ochraceus,0
Loxops wolstenholmei,0
Lullula arborea,977964.2738
Lurocalis rufiventris,2246.229911
Lurocalis semitorquatus,888417.9028
Luscinia luscinia,528364.3788
Luscinia megarhynchos,1824461.208
Lybius chaplini,26278.99285
