OBJECTID,FID_AMPHIBIANS_Dissolve,id_no,binomial,original_area_km2,FID_Basins,Type,ID,Structure,Area,SubClass,MainClass,VERTEX,Shape_Length,Shape_Area,final_area_km2
2041,4377,58590,Papurana elberti,59934.45449,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,33.13388045,0.054544863,663.7183878
2042,4383,58598,Papurana florensis,43580.83662,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,25.43424886,0.032549309,396.0511409
2043,4394,58611,Lithobates grylio,365844.6476,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,201.8731944,9.872784281,107078.9719
2044,4874,59162,Bolitoglossa flaviventris,795.4631171,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.104482003,0.000868675,10.33297623
2045,4800,59074,Amphiuma means,491480.0143,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,223.1596825,6.702055875,72649.25107
2046,4886,59175,Bolitoglossa lozanoi,36716.84898,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.074315717,0.000165826,2.024581463
2047,4887,59176,Bolitoglossa macrinii,4357.121414,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.301401796,0.000948719,11.2402527
2048,4890,59180,Bolitoglossa mexicana,205819.1628,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,50.21687536,1.221812563,14374.95175
2049,4460,58684,Lithobates okaloosae,682.9479828,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.084922824,8.78646E-05,0.935635464
2050,4465,58690,Lithobates palustris,2510102.155,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,319.5608696,8.114735289,83177.61459
2051,4793,59065,Ambystoma opacum,1683642.481,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,281.2086223,12.34536553,127467.6477
2052,5056,59361,Plethodon websteri,23302.27532,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,8.693373787,0.178029378,1858.724641
2053,5258,59585,Oscaecilia polyzona,13278.03299,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.443780988,0.165401913,2018.614
2054,4788,59060,Ambystoma laterale,1977060.304,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,177.5584591,0.351561168,2897.175587
2055,4965,59264,Eurycea cirrigera,1153853.838,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,177.6096393,3.879570036,40082.65961
2056,4966,59265,Eurycea guttolineata,738307.9063,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,167.2477935,3.799128124,39224.15712
2057,4983,59282,Gyrinophilus porphyriticus,773389.9004,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.766878072,0.00501251,45.5927225
2058,5041,59346,Plethodon kisatchie,28087.93424,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.057203927,0.269616224,2837.341503
2059,5049,59354,Plethodon serratus,192070.4819,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,12.51230365,0.469071134,4775.36224
2060,5209,59527,Caecilia subdermalis,25949.09855,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.88128062,0.006639726,81.58874441
2061,5239,59563,Gymnopis syntrema,3057.261019,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.432576149,0.001718358,20.40336604
2062,5246,59570,Microcaecilia albiceps,44697.88942,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.167382553,0.175009377,2149.177126
2063,5409,61837,Guibemantis timidus,23509.63745,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,21.42807824,0.166029255,1925.451739
2064,5564,135828,Eleutherodactylus juanariveroi,2.469088116,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.092881556,0.000194393,2.27308277
2065,5805,136157,Uperoleia daviesae,86.63085713,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.600575897,0.006001202,72.15153118
2066,5806,136158,Cornufer latro,1985.564198,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.731759541,0.000984246,12.1068693
2067,6214,49569966,Guibemantis wattersoni,2805.245837,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.851692187,0.001164131,13.0244953
2068,6246,50928774,Bolitoglossa rufescens,52145.18349,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.532460874,0.080200694,940.3543831
2069,6339,74051958,Litoria viranula,85678.41083,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,44.70768702,1.204623012,14675.93874
2070,6686,79789210,Guibemantis methueni,29520.52695,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.093804515,0.040143352,470.4602568
2071,7107,152342769,Oreophryne nicolasi,12433.43542,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.096121746,0.16885172,2060.758343
2072,4568,58801,Chiromantis xerampelina,2783181.542,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,457.1892839,33.63169922,393376.6694
2073,4946,59244,Desmognathus apalachicolae,20334.81357,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.507598785,0.019306454,206.2312735
2074,4947,59245,Desmognathus auriculatus,572600.0943,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,239.8757623,6.003933077,63754.01217
2075,4969,59268,Eurycea longicauda,848915.2463,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,17.57621343,0.572662467,5680.917302
2076,4970,59269,Eurycea lucifuga,449637.9815,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,8.820510068,0.303369873,3020.050228
2077,5223,59545,Dermophis mexicanus,78748.85911,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,50.94093144,1.055513195,12479.65432
2078,5356,61781,Litoria auae,85538.39841,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,21.21833731,0.809345006,9873.265782
2079,5360,61785,Litoria singadanae,16839.08316,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.563633306,0.007520102,92.09971371
2080,5431,61859,Scaphiophryne menabensis,41657.73421,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.318795119,0.043082483,498.3520272
2081,5516,135765,Litoria dux,14381.13289,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.017038807,9.00055E-06,0.110228285
2082,5539,135795,Rhinella alata,448.8575383,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.265486893,0.002066994,25.16396903
2083,5552,135814,Cornufer adiastolus,9878.135674,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.390578407,0.002076354,25.45467493
2084,5668,136016,Nyctimystes sauroni,20981.58645,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,16.15308739,0.481620128,5877.130137
2085,5678,136026,Hyperolius poweri,24888.36907,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,10.39252759,0.078706975,856.8707626
2086,5723,136073,Hyalinobatrachium tatayoi,1372.161593,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.086524142,0.000233547,2.840799759
2087,6101,45331497,Amietia fuscigula,333749.2943,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,61.49155348,1.164006915,12069.98081
2088,6175,48964577,Blommersia angolafa,23457.42061,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.404628057,0.043025464,508.8584075
2089,6176,48964580,Blommersia dejongi,1226.169674,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.51029978,0.018262719,214.4612355
2090,6177,48964583,Blommersia galani,1009.175136,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.751831041,0.008270481,97.26937549
2091,6184,49453874,Boophis calcaratus,38376.89969,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,26.39727949,0.208398237,2409.92501
2092,6187,49459837,Boophis fayi,3327.824824,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.634783707,0.002850157,33.8572619
2093,6197,49543682,Boophis praedictus,6034.908807,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.461782113,0.00067192,7.96687315
2094,6200,49545913,Boophis madagascariensis,84373.23581,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.796174135,0.10397727,1223.620887
2095,6207,49563132,Gephyromantis hintelmannae,3133.179829,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.125741325,0.012472749,143.1835366
2096,6211,49566762,Gephyromantis verrucosus,7141.927658,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.466245994,0.065505208,746.5945276
2097,6212,49569428,Gephyromantis boulengeri,27308.63862,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,11.9943608,0.056261648,661.9321193
2098,6213,49569666,Guibemantis annulatus,308.4898446,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.991798858,0.001233307,13.79790422
2099,6364,76235278,Callulops microtis,19182.71051,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.94115292,0.000720974,8.843691241
2100,6370,76317543,Cacosternum australis,12925.89085,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.59893848,0.039861665,405.3861138
2101,6371,76317544,Cacosternum rhythmum,29120.8792,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.353396578,0.001562471,16.98031498
2102,6374,76317547,Hylophorbus atrifasciatus,7814.004184,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.264441399,0.001119563,13.7576935
2103,6382,76317555,Cophixalus albolineatus,1382.74258,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.108354958,0.000757711,9.257102804
2104,6398,76317571,Oreophryne mertoni,1614.047748,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.124988033,0.00478586,58.61864592
2105,7006,143827978,Craugastor laticeps,19121.98436,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.043272652,1.5795E-05,0.18717541
2106,7118,152343599,Callulops doriae,75600.87825,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,14.17823238,0.328534403,4008.304325
2107,40,3181,Anaxyrus nelsoni,76.39441125,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.868341628,0.005875849,58.06275066
2108,77,10459,Boana marianitae,70841.89004,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.765480537,0.049913247,566.3745567
2109,91,11663,Leptodactylus marambaiae,86.54699485,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.338530305,0.001528909,17.35123499
2110,4769,59040,Rhinophrynus dorsalis,342082.8749,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,267.9466694,9.769502223,113410.4993
2111,4771,59042,Scaphiopus holbrookii,1122182.497,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,326.3546201,10.78181432,113252.5633
2112,4790,59062,Ambystoma mabeei,112023.4383,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,62.37292839,0.897451117,9105.152234
2113,4792,59064,Ambystoma maculatum,3105957.232,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,300.956983,8.616561018,87821.92503
2114,4951,59249,Desmognathus fuscus,1548635.07,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,198.6062934,4.319728084,44961.18416
2115,4954,59252,Desmognathus monticola,324007.5816,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.408917717,0.027899643,294.8451713
2116,4963,59261,Eurycea bislineata,1198563.941,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,135.6724837,0.420356733,3823.411976
2117,4975,59274,Eurycea quadridigitata,743358.4438,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,267.8814972,11.58912313,124849.9501
2118,5010,59310,Oedipina complex,59186.43974,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,46.15631773,0.260273745,3191.627427
2119,5030,59335,Plethodon cylindraceus,198489.1931,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.638808371,0.02198307,221.6227308
2120,5031,59336,Plethodon dorsalis,287031.5666,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.942048867,0.121047236,1227.121698
2121,5035,59340,Plethodon glutinosus,1341113.004,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,213.4367241,3.238429008,33630.63841
2122,5097,59403,Pseudotriton montanus,758985.7681,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,180.0343691,1.900483159,19736.72769
2123,5098,59404,Pseudotriton ruber,1068841.175,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,109.9067186,1.02939417,10688.72783
2124,5100,59406,Stereochilus marginatus,150434.2992,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,75.73421143,0.973748226,9913.105181
2125,5124,59431,Necturus beyeri,399579.5453,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,91.97853711,3.145218451,32869.82668
2126,5125,59432,Necturus lewisi,28608.56472,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.588648572,0.045866197,461.559156
2127,5126,59433,Necturus maculosus,1884242.13,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,51.22874962,3.326939087,33662.89398
2128,5176,59489,Pseudobranchus axanthus,99563.60621,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,74.6439696,4.893498911,53859.52365
2129,5177,59490,Pseudobranchus striatus,102696.98,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,49.99834882,0.333116603,3548.94397
2130,5200,59517,Caecilia isthmica,1262.869873,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.995046294,0.031995304,388.2668776
2131,5203,59521,Caecilia nigricans,86792.63707,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,54.50336046,0.615655104,7532.6133
2132,5210,59528,Caecilia subnigricans,214900.3227,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,106.0773267,4.259449423,51772.94668
2133,5249,59574,Microcaecilia unicolor,32530.27716,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,5.018656222,0.043889102,538.4317964
2134,5256,59583,Oscaecilia ochrocephala,34953.84522,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,26.34490283,0.104875763,1275.828131
2135,5272,59601,Typhlonectes natans,180513.6694,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,69.69915364,3.855205204,46898.26172
2136,5307,59647,Rhinatrema bivittatum,175879.6059,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,20.66779101,0.383622133,4700.387052
2137,5341,61765,Allobates pittieri,12229.72515,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.000651573,1.78089E-08,0.000215635
2138,5589,135861,Peltophryne florentinoi,68.35874727,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.274211667,0.00598344,68.35874727
2139,5641,135989,Eleutherodactylus rogersi,5952.174248,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,32.24707276,0.374125715,4196.343777
2140,5729,136079,Leptodactylus savagei,255618.9076,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,140.4300821,1.90719804,22942.50916
2141,5737,136087,Cornufer admiraltiensis,1878.499664,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.062876794,0.000741549,9.121780877
2142,5748,136098,Allobates niputidea,10771.62261,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.301989815,0.019194655,233.9949349
2143,5776,136128,Ambystoma bishopi,28405.30067,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,24.34764419,0.204144892,2180.882047
2144,5782,136134,Pseudacris kalmi,34398.92677,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,54.66353004,0.256909863,2470.937325
2145,5957,190943,Anodonthyla theoi,52.60940392,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.003642629,6.04622E-07,0.006858818
2146,6003,194320,Bolitoglossa nympha,11113.5164,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.389238605,0.020200625,239.6897654
2147,6011,195008,Eleutherodactylus diplasius,813.9831579,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.440251319,0.001525983,17.81981622
2148,6013,195012,Eleutherodactylus paralius,3005.198338,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.775754726,0.09212377,1076.50721
2149,6099,45325309,Amietia poyntoni,1018567.126,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,186.9856391,8.146443711,89121.32197
2150,6289,68206465,Boophis occidentalis,575.2499944,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.598344591,0.000826096,9.865836902
2151,6331,74042893,Cornufer desticans,6944.663696,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,11.2553252,0.026707465,325.957428
2152,6332,74043494,Cornufer manus,1878.512553,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.062588235,0.000741942,9.126609241
2153,6333,74044453,Cornufer parilis,3824.552396,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.082186351,0.014551426,177.4675271
2154,6335,74046675,Litoria chloristona,28457.01905,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,19.30312596,0.532281838,6493.932081
2155,6338,74050068,Litoria lodesdema,16838.29802,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,15.5531527,0.05083857,620.2017222
2156,6353,74621734,Nyctimystes cheesmani,15838.31367,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.224953456,8.00591E-05,0.971226153
2157,6362,76234694,Callulops eremnosphax,1802.605738,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.01282619,0.012817737,156.2614515
2158,6363,76234930,Callulops robustus,582239.3836,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,172.9465494,5.560897667,68193.9958
2159,6458,77185986,Agalychnis terranova,23753.89471,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.540325437,0.020807115,254.1565486
2160,6484,77651850,Agalychnis spurrelli,132657.0831,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,77.44258347,0.737117264,9009.693458
2161,6487,78163669,Espadarana prosoblepon,346068.2909,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,121.1111369,1.2705485,15478.8493
2162,6632,79098509,Microhyla orientalis,481.7555827,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.854428328,0.000492568,5.99627097
2163,6633,79098776,Microhyla achatina,94800.64821,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,74.39956877,1.705293159,20838.00053
2164,6687,79789864,Guibemantis bicalcaratus,112896.9697,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,50.07342665,0.355414719,4097.032869
2165,6690,79936019,Leptobrachium hasseltii,165491.4459,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,100.520624,2.028678348,24805.39136
2166,6706,82498195,Cornufer custos,1878.512553,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.062588235,0.000741942,9.126609241
