OBJECTID,SISID,binomial,Shape_Length,Shape_Area,Original_area_km2
9221,22732863,Zosterops stalkeri,9.482515075,0.955499172,11743.26803
9222,22732871,Apteryx rowi,0.734792914,0.026535108,239.3917577
9223,22732898,Phylloscopus forresti,64.63927313,103.2434839,1123546.432
9224,22732909,Ninox burhani,2.11585139,0.035389159,435.5954857
9225,22732918,Hemiphaga chathamensis,4.434640697,0.088802965,792.1835763
9226,22732926,Pomarea fluxa,0.329105008,0.003695767,45.06047108
9227,22732931,Pomarea mira,0.501286193,0.009004673,109.3890576
9228,22732936,Pomarea nukuhivae,1.125695018,0.027984915,340.4427575
9229,22732941,Caprimulgus meesi,25.47960139,2.425378932,29495.9843
9230,22732947,Serinus flavivertex,123.1787972,26.62718472,323622.7037
9231,22732956,Geokichla leucolaema,0.983368809,0.032641001,400.0476498
9232,22732961,Geokichla mendeni,17.77045078,0.634104675,7801.759255
9233,22732967,Myophonus castaneus,36.00113377,7.587301594,93268.86438
9234,22732973,Myophonus borneensis,37.22911448,9.221075731,113340.3526
9235,22733018,Chaetura meridionalis,236.837167,1066.70761,12766622.07
9236,22733081,Glaucidium mooreorum,0.136809957,0.000531706,6.471429129
9237,22733103,Hemitriccus griseipectus,125.0710689,218.5215789,2659779.75
9238,22733110,Henicorhina negreti,4.717215483,0.156781647,1922.502001
9239,22733120,Inezia caudata,121.4668332,49.05930663,597299.1947
9240,22733132,Lepidocolaptes lacrymiger,125.8643337,29.6483878,360605.0877
9241,22733153,Sciaphylax castanea,20.51342949,17.17635302,211134.6199
9242,22733159,Myrmotherula multostriata,127.3642849,380.4617805,4643951.807
9243,22733165,Notharchus swainsoni,52.67479023,81.39797776,927739.8218
9244,22733197,Phaethornis atrimentalis,45.93343517,67.55024972,829122.4239
9245,22733216,Pseudoseisura unirufa,33.12338843,36.9377675,434895.4586
9246,22733250,Rhynchotus maculicollis,29.59550866,9.80354244,113175.1449
9247,22733255,Scytalopus affinis,7.938651777,1.260284239,15372.26465
9248,22733261,Scytalopus altirostris,14.33822491,2.736413679,33236.17128
9249,22733272,Scytalopus micropterus,28.2410063,3.694542061,45400.76592
9250,22733277,Scytalopus parkeri,5.760206295,0.345624449,4245.47465
9251,22733280,Scytalopus robbinsi,14.67714789,0.092386154,1135.627942
9252,22733286,Scytalopus urubambae,36.24607299,0.20853965,2501.741086
9253,22733291,Scytalopus zimmeri,15.45261179,4.664231324,53351.02992
9254,22733306,Strix chacoensis,40.76611002,69.80173361,766110.8103
9255,22733311,Tachycineta stolzmanni,11.37659078,3.548967986,43490.45435
9256,22733317,Thamnophilus ambiguus,42.68179388,18.05682022,209891.3377
9257,22733324,Thamnophilus divisorius,1.872100036,0.07682591,938.3712037
9258,22733327,Thamnophilus pelzelni,83.94355135,219.2954316,2622763.082
9259,22733334,Thamnophilus stictocephalus,66.93882253,87.73362991,1068529.578
9260,22733341,Thamnophilus sticturus,23.33532472,36.06788361,423984.1904
9261,22733350,Tolmomyias traylori,25.67940605,21.97984421,270023.0792
9262,22733372,Zenaida meloda,85.29347149,22.67841494,265875.5345
9263,22733377,Caracara plancus,570.6370674,824.069807,9019181.196
9264,22733394,Diaphorapteryx hawkinsi,5.348026965,0.091678835,817.8702448
9265,22733441,Philemon buceroides,533.7661581,90.2472513,1092121.89
9266,22733483,Platycercus elegans,135.7154757,71.79976403,743682.3578
9267,22733499,Corvus tasmanicus,107.892993,37.74729843,374493.255
9268,22733554,Ducula spilorrhoa,385.1328268,43.08037372,518457.3885
9269,22733562,Chlamydotis macqueenii,394.5316173,892.8130489,9081570.54
9270,22733589,Cacicus uropygialis,64.34591557,11.26493903,137657.4528
9271,22733599,Sporophila telasco,81.06548318,19.76636324,240808.9229
9272,22733619,Branta hutchinsii,1693.624454,1908.589183,13987728.91
9273,22733626,Myrmotherula brachyura,169.8549112,506.4121718,6190764.332
9274,22733641,Amazilia grayi,11.38057378,3.217380683,39556.165
9275,22733646,Amazilia humboldtii,34.51969003,1.733928721,21280.13608
9276,22733651,Automolus infuscatus,102.9957331,352.6277279,4323391.3
9277,22733656,Myophonus glaucinus,24.3945012,2.01942912,24651.3926
9278,22733666,Geokichla dumasi,3.90208234,0.696176261,8554.352255
9279,22733672,Geokichla joiceyi,13.51697633,1.520877926,18691.51881
9280,22733677,Geokichla interpres,248.3174731,54.56074934,670165.2693
9281,22733682,Geokichla erythronota,58.05853899,12.83877207,157827.3245
9282,22733700,Micrastur mintoni,92.6248944,154.534869,1882324.676
9283,22733705,Anous albivittus,1045.552223,1407.940937,15239415.43
9284,22733712,Megascops hoyi,20.28466606,4.777573705,54418.93598
9285,22733719,Capito niger,57.28438767,90.11653604,1107267.747
9286,22733724,Capito auratus,77.13805747,254.836804,3118262.72
9287,22733729,Melanerpes chrysauchen,11.95949014,1.254139311,15255.92552
9288,22733737,Melanerpes pulcher,8.934454243,3.965880317,48455.53864
9289,22733742,Lepidocolaptes squamatus,42.19232133,63.93639783,745638.0788
9290,22733748,Lepidocolaptes falcinellus,47.62107588,45.30266648,497724.9354
9291,22733758,Muscisaxicola alpinus,19.3462042,3.495808033,42973.03404
9292,22733765,Muscisaxicola griseus,40.66346816,26.13198294,312843.4982
9293,22733772,Celeus spectabilis,48.2593117,43.54695142,528340.2639
9294,22733777,Atlapetes rufinucha,16.18044294,3.303132961,39008.5001
9295,22733786,Atlapetes melanolaemus,26.30339109,5.196248963,61850.00475
9296,22733805,Cinnycerthia peruana,22.88552361,6.241405331,75819.13979
9297,22733810,Cinnycerthia fulva,27.75548189,9.065547969,108129.2201
9298,22733815,Cinnycerthia olivascens,49.11211721,7.754919933,95206.93804
9299,22733821,Tachycineta albilinea,250.1373262,64.19602367,754930.7876
9300,22733826,Hemitriccus zosterops,98.89544412,175.2378603,2154368.037
9301,22733832,Inezia subflava,150.5710617,79.34360132,972366.0449
9302,22733838,Sciaphylax hemimelaena,80.55189572,206.2895047,2502998.497
9303,22733844,Thamnophilus palliatus,176.9840669,210.8786396,2542381.309
9304,22733849,Thamnophilus tenuepunctatus,32.18518269,8.665912083,106402.151
9305,22733859,Pseudoseisura cristata,41.73927469,75.5387225,910447.2175
9306,22733869,Cranioleuca vulpecula,120.9665463,27.78251438,340473.2905
9307,22733874,Notharchus macrorhynchos,47.56329588,70.98256651,871882.0454
9308,22733880,Notharchus hyperrhynchus,422.3636597,431.4307624,5241291.444
9309,22733886,Aglaiocercus kingii,133.3678942,22.02197984,267748.3274
9310,22733891,Aglaiocercus berlepschi,2.698039534,0.342745567,4153.741532
9311,22733896,Haplophaedia aureliae,44.21631226,6.340793806,77848.18977
9312,22733901,Haplophaedia assimilis,28.74291794,4.907268926,59077.15237
9313,22733913,Phaethornis squalidus,44.28623767,23.84215342,272386.3284
9314,22733918,Phaethornis rupurumii,56.27112861,46.45272693,570001.2278
9315,22733923,Strix rufipes,415.1091512,72.29376966,638796.1179
9316,22733941,Rhynchotus rufescens,176.6479676,497.4888347,5674242.15
9317,22733946,Sporophila americana,118.2614055,121.5969086,1491136.705
9318,22733956,Zenaida asiatica,631.9231221,289.9275042,3221726.419
9319,22733968,Pyrrhura griseipectus,8.899049762,0.835383006,10178.02868
9320,22733974,Pyrrhura pfrimeri,14.97571254,0.599966353,7185.828751
9321,22733979,Puffinus subalaris,164.2618956,465.7612354,5679223.126
9322,22733989,Pelecanus occidentalis,791.1071028,562.6341646,6500066.869
9323,22734000,Theristicus melanopis,736.5608185,216.2976291,2020208.998
9324,22734026,Atlapetes albinucha,118.1602243,22.88950303,275006.7467
9325,22734033,Acrocephalus orientalis,1441.838241,875.2843358,8694699.326
9326,22734038,Hierococcyx hyperythrus,558.9412474,307.9344061,3104788.236
9327,22734046,Hierococcyx nisicolor,371.1156739,287.4926693,3306659.709
9328,22734054,Hierococcyx pectoralis,129.7506702,22.00046409,264669.1609
9329,22734059,Locustella amnicola,369.1979625,70.3261027,790440.2668
9330,22734062,Myiomela cambodiana,11.97508585,2.389339179,28812.07254
9331,22734070,Puffinus bailloni,724.3084146,3837.394891,45969795.81
9332,22734083,Nisaetus pinskeri,61.70419125,10.87548661,132366.0383
9333,22734089,Iduna opaca,234.17891,704.6712743,7924406.869
9334,22734094,Hieraaetus weiskei,200.6623438,54.34497379,665554.0159
9335,22734099,Buteo refectus,47.66531948,38.36856445,411900.264
9336,22734102,Batis erlangeri,198.8238054,357.8292317,4364557.984
9337,22734108,Turdus smithi,50.59442924,69.10851386,745035.6981
9338,22734111,Turdus abyssinicus,143.0786432,80.73606604,985413.4689
9339,22734114,Turdus roehli,3.334113804,0.136651145,1676.750357
9340,22734119,Ficedula albicilla,1826.240781,3891.177115,29905439.45
9341,22734130,Accipiter striatus,2499.763311,2408.733327,21637002.22
9342,22734135,Parmoptila jamesoni,54.5659817,29.72778861,365701.8663
9343,22734140,Rhynchostruthus louisae,12.8641734,1.975266696,23930.92891
9344,22734184,Philydor erythrocercum,203.9154113,443.9736743,5418165.178
9345,22734189,Locustella mandelli,137.3602726,175.8961032,1972189.744
9346,22734194,Melanitta deglandi,843.6371968,1038.968683,6916482.864
9347,22734203,Turdus rufopalliatus,58.47797337,41.43874869,478147.9797
9348,22734216,Circaetus gallicus,1358.781364,2489.745892,24805683.04
9349,22734223,Circaetus pectoralis,354.5255466,815.3447519,9647418.862
9350,22734230,Aethopyga shelleyi,20.68862141,1.084501283,13152.40835
9351,22734251,Phylloscopus intensior,64.03387501,75.8813501,873713.5584
9352,22734257,Phylloscopus ogilviegranti,201.8675344,124.663161,1416136.799
9353,22734268,Phylloscopus claudiae,169.109906,251.0447485,2705979.369
9354,22734273,Phylloscopus goodsoni,93.40195266,87.23835881,962781.2998
9355,22734278,Phylloscopus reguloides,225.0957986,282.6842735,3194268.689
9356,22734290,Mirafra erythrocephala,61.16634049,78.06451272,927192.194
9357,22734297,Amytornis striatus,127.5854161,82.27364727,912054.6474
9358,22734302,Megapodius reinwardt,463.4202338,65.80158943,795563.8727
9359,22734309,Orthonyx temminckii,42.15621157,15.60894542,166558.1049
9360,22734314,Pomarea iphis,0.824441161,0.01038878,126.4765506
9361,22734320,Pomarea mendozae,3.201946801,0.069953324,849.8019986
9362,22734332,Hieraaetus morphnoides,473.328136,655.0684088,7265022.707
9363,22734337,Garrulax galbanus,41.37601348,4.739817154,53196.07369
9364,22734342,Chloropsis aurifrons,349.388641,300.6869881,3471106.476
9365,22734347,Phylloscopus burkii,87.19812761,126.4787532,1414124.887
9366,22734352,Mirafra assamica,220.8982324,72.93497278,808253.5512
9367,22734358,Regulus madeirensis,1.429992026,0.072456328,753.0993669
9368,22734364,Phylloscopus proregulus,589.0293078,1173.281562,9973220.284
9369,22734370,Phylloscopus chloronotus,109.7784675,41.76053181,452141.2473
9370,22734381,Conopophaga lineata,77.37257516,166.3261545,1896924.492
9371,22734397,Horornis haddeni,2.804012672,0.04485091,549.1116264
9372,22734408,Eudyptes moseleyi,163.4529333,755.1812321,7015074.396
9373,22734413,Sylvia deserti,75.88678705,367.6349076,4063422.276
9374,22734421,Batis crypta,23.27819465,3.411172617,41463.56899
9375,22734426,Rhodopechys alienus,13.3125379,3.395703037,35642.6492
9376,22734433,Psilopogon nuchalis,12.02258816,1.749337655,19750.36884
9377,22734438,Psilopogon faber,16.87934369,4.857592813,54677.73657
9378,22734443,Garrulax ruficeps,13.0833689,0.920660503,10390.19894
9379,22734448,Garrulax bicolor,287.6685474,5.459422353,67096.20896
9380,22734453,Garrulax ferrarius,2.603606843,0.103868935,1251.467364
9381,22734458,Garrulax castanotis,21.52563525,9.686286405,113011.2895
9382,22734463,Garrulax berthemyi,48.41494187,68.37088761,746002.7801
9383,22734468,Garrulax annamensis,9.530389474,0.667270316,8040.518569
9384,22734473,Garrulax taewanus,17.44454194,2.11679728,23890.49311
9385,22734478,Trochalopteron imbricatum,21.02291285,2.552837959,27992.20738
9386,22734483,Trochalopteron chrysopterum,36.78295345,13.99121151,156193.4552
9387,22734488,Trochalopteron melanostigma,53.32748152,41.24902418,477430.2402
9388,22734493,Trochalopteron peninsulae,13.52811443,1.209633498,14838.97301
9389,22734498,Erythrogenys gravivox,77.10530578,188.2340722,2011246.01
9390,22734503,Erythrogenys mcclellandi,40.34712188,25.54729154,285058.9657
9391,22734508,Erythrogenys swinhoei,33.62349169,67.95022779,747334.1319
9392,22734513,Pomatorhinus melanurus,10.12982711,4.951585553,60438.80838
9393,22734518,Pomatorhinus musicus,14.18822874,2.930397028,33085.19368
9394,22734523,Rimator albostriatus,29.12084645,2.822208858,34692.9071
9395,22734528,Rimator pasquieri,1.728534194,0.16064281,1832.366509
9396,22734538,Pnoepyga formosana,6.412659922,1.509775713,17050.6124
9397,22734543,Spelaeornis reptatus,30.85893679,19.68784091,223061.6938
9398,22734548,Spelaeornis oatesi,8.495611016,2.609595661,29692.11245
9399,22734553,Spelaeornis kinneari,8.657622601,0.544914239,6222.20859
9400,22734558,Stachyris roberti,25.90352861,15.52657854,173456.128
9401,22734563,Dasycrotapha pygmaea,7.172341965,0.538254412,6497.243161
9402,22734568,Mixornis bornensis,116.8511354,58.0928757,714007.9337
9403,22734573,Micromacronus sordidus,17.49153881,2.155350695,26318.68471
9404,22734578,Cutia legalleni,8.83881179,2.380863959,28408.51894
9405,22734583,Gampsorhynchus torquatus,68.82565344,40.80425314,476245.1611
9406,22734588,Schoeniparus klossi,3.918626584,0.782635896,9422.833171
9407,22734593,Fulvetta danisi,12.36411876,2.269164081,26595.40573
9408,22734598,Fulvetta manipurensis,32.82883076,21.48473529,239376.6428
9409,22734603,Fulvetta formosana,5.179946384,0.76117084,8592.642405
9410,22734608,Alcippe grotei,48.91206507,19.40976505,231045.5287
9411,22734613,Heterophasia desgodinsi,64.92233809,67.91396923,759135.8274
9412,22734618,Yuhina torqueola,241.3339668,196.8290645,2186354.6
9413,22734623,Psittiparus margaritae,4.614637692,0.527997728,6360.153664
9414,22734628,Liocichla bugunorum,0.11395612,0.000250561,2.752898856
9415,22734633,Certhia hodgsoni,296.9661705,50.57037794,539884.8225
9416,22734638,Certhia manipurensis,150.4962863,10.69000557,121319.6481
9417,22734643,Suiriri suiriri,150.2786799,559.1280048,6427943.33
9418,22734658,Scytalopus stilesi,16.6057974,1.270844629,15575.66129
9419,22734661,Scytalopus rodriguezi,2.356464258,0.155721066,1915.501653
9420,22734667,Setopagis parvula,137.8535759,583.3420336,6789273.481
9421,22734672,Setopagis heterura,54.53518431,24.91828222,303574.6367
9422,22734677,Loxigilla noctis,16.05407091,0.519602303,6167.156662
9423,22734682,Loxigilla barbadensis,0.825049616,0.036646346,439.5279922
9424,22734687,Scytalopus pachecoi,14.12918134,4.297034997,46607.68222
9425,22734690,Dendragapus obscurus,154.4141144,206.1541223,1527655.192
9426,22734695,Dendragapus fuliginosus,591.1833272,71.50739732,575631.2561
9427,22734705,Spizella breweri,210.8153983,555.5196548,5119199.339
9428,22734726,Cuculus lepidus,230.3261915,64.67947648,793282.9631
9429,22734742,Arborophila campbelli,13.79982681,1.392257752,17082.52373
9430,22734747,Iduna pallida,1330.595243,1807.122401,19825613.87
9431,22734757,Garrulax leucolophus,233.3688692,149.2134695,1715211.122
9432,22734762,Clytorhynchus sanctaecrucis,1.392241014,0.041465653,501.6713807
9433,22734767,Rhynchostruthus percivali,25.31599699,7.044727103,83043.27939
9434,22734789,Turnix novaecaledoniae,13.94511291,1.426954856,16389.43048
9435,22734793,Sylvia crassirostris,853.8034814,618.4251242,6764291.89
9436,22734798,Sylvia balearica,6.78972738,0.450402021,4300.521514
9437,22734803,Oenanthe chrysopygia,313.7523705,536.2899583,5829357.712
9438,22734808,Emberiza sahari,200.8019961,127.1384965,1383160.926
9439,22734867,Aplonis ulietensis,0.981378815,0.014754007,174.0317448
9440,22734897,Polyplectron katsumatae,11.42832612,0.185672639,2165.644135
9441,22734928,Milvus aegyptius,703.9711846,1562.982418,18659969.2
9442,22734941,Microptilotis cinereifrons,41.20404216,3.64927872,44367.61006
9443,22734959,Montifringilla henrici,26.58118785,26.28250658,273030.5229
9444,22734967,Rigidipenna inexpectata,21.78855883,1.366073795,16697.99124
9445,22734992,Sylvia curruca,2375.828918,4233.670323,36576918.23
9446,22734997,Regulus regulus,2485.829862,2182.733937,16990823.65
9447,22735002,Regulus ignicapilla,727.531843,458.5561835,3980054.177
9448,22735007,Emberiza striolata,346.6693533,236.1023401,2669023.946
9449,22735012,Sylvia hortensis,520.0628455,843.506757,9384165.865
9450,22735017,Sylvia sarda,69.00866324,20.44336489,205537.4951
9451,22735022,Sheppardia aurantiithorax,3.574643806,0.045189011,552.407731
9452,22735027,Micromacronus leytensis,17.24901623,1.663011186,20065.37731
9453,22735037,Clytorhynchus nigrogularis,2179.380629,73.09991796,862180.302
9454,22735054,Locustella seebohmi,9.750312493,0.602436427,7104.403197
9455,22735060,Certhia familiaris,1979.74666,2099.140067,15891290.97
9456,22735065,Certhia discolor,93.3685166,15.97373339,173809.7567
9457,22735076,Garrulax canorus,187.7108557,170.1523955,1868021.9
9458,22735082,Trochalopteron lineatum,133.5058237,38.18435343,395184.9618
9459,22735087,Stachyris humei,18.75511901,8.493810278,92713.28275
9460,22735092,Garrulax albogularis,108.848241,86.20381826,923172.8022
9461,22735097,Garrulax strepitans,28.78295766,21.22039342,247222.2366
9462,22735102,Garrulax maesi,50.81809958,65.34442419,725740.0773
9463,22735107,Garrulax poecilorhynchus,14.07867318,1.575683549,17759.10913
9464,22735112,Garrulax merulinus,52.44393594,44.08771122,498646.7293
9465,22735117,Trochalopteron erythrocephalum,50.172773,30.91354147,334475.9
9466,22735122,Vireo gilvus,1185.378898,1299.69146,11638191.19
9467,22735133,Pomatorhinus ruficollis,257.1064459,246.0021978,2706256.889
9468,22735139,Rimator malacoptilus,55.732655,17.36752412,191033.9653
9469,22735145,Pnoepyga albiventer,99.28173323,53.96899626,588121.3009
9470,22735151,Spelaeornis chocolatinus,3.900833986,1.003622761,11102.13315
9471,22735157,Dasycrotapha plateni,23.27698237,4.023465982,49089.24027
9472,22735162,Mixornis gularis,416.8283767,258.8676553,3009070.173
9473,22735167,Cutia nipalensis,99.21928409,75.37033909,848699.8197
9474,22735172,Gampsorhynchus rufulus,62.33855015,40.50894751,453697.6881
